mean_ax0,mean_ay0,mean_az0,mean_ax1,mean_ay1,mean_az1,mean_gx0,mean_gy0,mean_gx1,mean_gy1,std_ax0,std_ay0,std_az0,std_ax1,std_ay1,std_az1,std_gx0,std_gy0,std_gx1,std_gy1,median_ax0,median_ay0,median_az0,median_ax1,median_ay1,median_az1,median_gx0,median_gy0,median_gx1,median_gy1,mad_ax0,mad_ay0,mad_az0,mad_ax1,mad_ay1,mad_az1,mad_gx0,mad_gy0,mad_gx1,mad_gy1,max_ax0,max_ay0,max_az0,max_ax1,max_ay1,max_az1,max_gx0,max_gy0,max_gx1,max_gy1,min_ax0,min_ay0,min_az0,min_ax1,min_ay1,min_az1,min_gx0,min_gy0,min_gx1,min_gy1,corr_axy0,corr_axz0,corr_ayz0,corr_axy1,corr_axz1,corr_ayz1,corr_gxy0,corr_gxy1,label
-16734.1111111,-1428.41666667,-368.833333333,13208.25,153.194444444,6042.63888889,-151.305555556,-30.9097222222,116.520833333,392.111111111,217.416203972,123.342464854,143.676306742,83.8449701591,98.2886627626,129.775417151,200.820947204,206.263627673,156.984118779,83.1752813529,-16760.0,-1426.0,-352.0,13208.0,146.0,6048.0,-186.5,-61.5,133.5,381.0,185.219135802,99.0393518519,113.016203704,65.9826388889,74.1107253086,103.102237654,169.937114198,164.992959105,130.20630787,63.8009259259,-16248,-1152,-68,13468,480,6344,205,454,395,625,-17180,-1744,-876,12992,-52,5640,-538,-390,-284,216,0.30843204001,0.164532682009,-0.356613018943,-0.00492420463009,-0.0577891069228,0.0111544847587,0.805688270699,0.417802749868,0
-16732.0555556,-1452.91666667,-327.333333333,13147.9166667,109.305555556,6119.02777778,-182.055555556,-40.1805555556,123.493055556,396.756944444,197.541808544,117.362834684,142.848543198,73.9237463859,97.0304024,115.681981749,157.412503292,179.795246901,108.477769727,59.3267880776,-16726.0,-1450.0,-300.0,13144.0,104.0,6126.0,-172.0,-42.0,116.5,395.0,164.334876543,92.34375,104.944444444,59.9710648148,68.525462963,90.6087962963,118.195987654,128.816936728,83.5621141975,44.9412615741,-16248,-1184,0,13340,480,6380,192,454,395,620,-17180,-1744,-876,12976,-132,5812,-538,-390,-132,306,0.31391002602,0.0552146983319,-0.45404652151,-0.0334910221831,-0.045972967782,0.0598524202797,0.826448106008,0.336995047984,0
-16717.1111111,-1451.47222222,-260.0,13112.0277778,84.3333333333,6156.80555556,-153.930555556,-10.5347222222,97.8402777778,380.576388889,192.534480106,90.8923858001,89.6451434728,65.8058114258,76.7486133448,94.2955684783,52.8751865579,73.908080616,49.9421571987,36.3676986974,-16700.0,-1448.0,-262.0,13112.0,80.0,6162.0,-154.5,-9.5,93.5,382.0,159.75308642,71.4093364198,69.2777777778,52.7519290123,59.1203703704,77.9610339506,42.7797067901,55.9171489198,38.396412037,29.7607060185,-16304,-1176,0,13280,384,6380,-26,147,243,451,-17148,-1692,-496,12944,-132,5936,-281,-216,-48,295,0.551414541845,-0.0770780140964,0.0496544410129,-0.227455396935,0.0615373903396,0.0635205463085,0.0638017536054,0.253531381886,0
-16708.4722222,-1459.94444444,-232.222222222,13081.5555556,73.5,6195.75,-162.145833333,-22.0833333333,121.5625,386.513888889,198.198034202,97.09628829,92.101224675,75.054271998,72.4150816884,105.152536556,69.5132898447,98.257795648,78.7266421126,35.4952939087,-16702.0,-1464.0,-234.0,13076.0,78.0,6202.0,-159.0,-1.5,108.5,388.5,164.096450617,77.5563271605,73.4444444444,59.5092592593,57.7708333333,84.5972222222,54.9693287037,77.4733796296,58.4852430556,28.6452546296,-16304,-1176,-20,13268,248,6472,-13,147,385,454,-17132,-1720,-452,12900,-108,5948,-344,-283,-48,295,0.413551993583,0.0220478549397,-0.0110464304621,-0.113636691584,-0.232994286118,-0.0347160225592,0.0862069904744,-0.245983312902,0
-16704.4722222,-1464.77777778,-180.444444444,13039.1388889,49.8333333333,6260.41666667,-174.875,-13.7638888889,125.131944444,391.027777778,177.132716411,90.4964122029,103.829996729,74.8363820042,70.4890012747,94.0712049906,78.3317202135,105.047507475,84.2117914877,39.8318044981,-16702.0,-1456.0,-176.0,13034.0,56.0,6262.0,-173.5,8.0,114.5,394.0,146.763117284,72.7546296296,83.3456790123,59.837191358,56.5046296296,74.75,63.59375,84.1755401235,66.0132137346,32.4702932099,-16332,-1280,112,13268,272,6536,-13,197,385,482,-17124,-1720,-420,12880,-116,6048,-344,-283,-31,290,0.391323125855,0.0911090200771,0.016824329025,-0.0557154233145,-0.227540929707,-0.112392456754,0.189574221001,-0.509236705144,0
-16694.1666667,-1409.05555556,-127.055555556,13043.25,8.19444444444,6251.88888889,-138.576388889,2.8125,80.8611111111,385.3125,182.119840664,100.789594436,96.1339230331,68.8087955835,74.975546389,92.2434534309,71.0926294077,87.4034107246,63.4792638475,48.9078580999,-16680.0,-1420.0,-126.0,13032.0,8.0,6254.0,-131.5,21.5,69.5,394.0,148.094907407,81.9969135802,76.4444444444,57.0069444444,57.0304783951,73.2283950617,57.169849537,73.3315972222,49.7465277778,39.9496527778,-16256,-1164,112,13208,272,6536,-3,197,300,482,-17160,-1720,-416,12880,-220,6004,-337,-220,-36,271,0.450833528385,-0.0552707035172,0.114240046662,-0.147038148632,-0.18553088828,0.11878309412,0.00841518749374,-0.445789058681,0
-16709.5555556,-1398.16666667,-129.25,13056.1666667,6.52777777778,6218.38888889,-138.263888889,-25.5625,90.4930555556,386.972222222,193.123815416,100.220595848,95.7613218854,61.7812518239,74.1342521031,86.2162763592,65.8490524446,85.4226611121,64.5650316199,53.4707219338,-16706.0,-1408.0,-136.0,13056.0,12.0,6222.0,-136.0,-32.5,83.5,398.5,158.598765432,83.4560185185,76.6805555556,49.5046296296,55.9077932099,69.900462963,54.0489969136,69.5729166667,51.7145061728,45.9054783951,-16256,-1164,100,13204,252,6444,-3,215,283,470,-17160,-1720,-372,12840,-220,5996,-274,-220,-36,271,0.522834804931,-0.110773139496,0.160041362214,-0.063657271774,-0.0238957793849,-0.0728466739501,-0.259277485146,-0.218819990155,0
-16710.0555556,-1376.30555556,-114.527777778,13066.6388889,5.05555555556,6205.97222222,-154.263888889,10.0555555556,72.0625,402.576388889,183.768164138,94.089473693,101.247874497,67.3945289547,74.3094811575,90.3314753935,69.2390190846,86.1844483057,70.3530774522,48.5747322529,-16720.0,-1388.0,-116.0,13064.0,6.0,6208.0,-158.5,19.5,69.5,401.5,155.081018519,77.4510030864,78.6388888889,52.5266203704,57.2777777778,72.3892746914,59.1213348765,70.3549382716,53.9991319444,41.0229552469,-16276,-1180,132,13232,252,6444,-9,215,283,516,-17100,-1600,-372,12840,-192,5968,-290,-215,-85,295,0.371619886878,0.0498593986808,0.144218744284,-0.199668799408,-0.130487460158,0.0701961137148,0.141497937239,-0.0271589487815,0
-16706.3055556,-1289.19444444,-152.583333333,13145.9444444,-10.9722222222,6116.69444444,-107.013888889,7.72916666667,38.5972222222,393.923611111,201.66278291,101.934387081,120.797322019,91.7314244665,74.1478342293,133.461567123,75.9385089952,84.2383580178,64.053880231,47.9737806976,-16702.0,-1292.0,-148.0,13144.0,-8.0,6128.0,-104.0,19.5,37.0,390.0,170.282021605,83.455632716,96.1712962963,74.7206790123,54.5135030864,109.054398148,60.8616898148,66.5520833333,46.522183642,38.6020447531,-16276,-1028,132,13340,172,6376,74,162,313,516,-17148,-1544,-416,12904,-284,5740,-290,-219,-97,261,0.295049287739,0.00466605723622,-0.324179370824,-0.0280306641475,-0.443985169746,-0.0588891863377,0.0346772898693,0.019328796585,0
-16700.25,-1273.05555556,-208.361111111,13201.0833333,4.97222222222,6055.52777778,-132.319444444,-56.9513888889,111.0,389.479166667,208.711649046,100.134718889,99.8201607445,73.9657357831,68.2934786272,117.117354596,82.4745481212,88.4431254062,97.3800858435,42.3303638397,-16694.0,-1266.0,-210.0,13206.0,4.0,6056.0,-138.0,-56.0,107.0,390.0,176.930555556,80.3070987654,79.1944444444,59.6342592593,49.888117284,90.9853395062,64.7000385802,73.0618248457,80.1388888889,33.9525462963,-16288,-1028,68,13368,180,6320,74,137,391,472,-17148,-1560,-420,13004,-284,5740,-298,-267,-97,261,0.451993304171,-0.0405735194398,-0.147719379269,-0.133154385607,-0.196988875976,-0.0763915179224,0.280042366355,0.221502463088,0
